0,0.3759726999054697
1,0.4061559135256363
2,0.39569853469305716
3,0.39739597943677185
4,0.4020662109738926
5,0.44123938216406017
6,0.3594940781944346
7,0.3845467456035181
8,0.3981388433721564
9,0.43240271441699224
10,0.45966137444955574
11,0.4362246781577181
12,0.3741010290712361
13,0.40221436566992297
14,0.37582153453062106
15,0.38732487012977035
16,0.43069749807598073
17,0.3693996143153158
18,0.39613403328083857
19,0.5036589592057069
20,0.579767643942822
21,0.4236579366615868
22,0.45308410150193323
23,0.38521017403812546
24,0.38239417382033836
25,0.4107608051532261
26,0.38534165258141895
27,0.3961453731870888
28,0.39136605611710074
29,0.4352943336870265
30,0.38378554843724216
31,0.3983730373127208
32,0.43274478793960175
33,0.4198806763999552
34,0.4358262803623026
35,0.4169124264897495
36,0.383717368036055
37,0.41382338047858047
38,0.4295577645448645
39,0.45586080404492524
40,0.4116568461414823
41,0.40201551065367086
42,0.42891504660900975
43,0.3888530982405779
44,0.4202336833147916
45,0.37916256403031545
46,0.41178919656990315
47,0.39240604125268674
48,0.41100012991338547
49,0.5175653366163673
50,0.44874656884122893
51,0.3774956380113155
52,0.36514369687285764
53,0.39055740639639014
54,0.44641285632821553
55,0.46902229084845853
56,0.40116944643133773
57,0.37055844447887637
58,0.3990679881080576
59,0.45915535546196806
60,0.41558184088270134
61,0.4710064912322546
62,0.39223823618254944
63,0.4723744488458533
64,0.3798534980306249
65,0.4119911941636437
66,0.4039202833230019
67,0.3957911194494489
68,0.4139246929210923
69,0.4123333373461892
70,0.40718171364991423
71,0.42111464056749537
72,0.4380994341619128
73,0.3983833109486887
74,0.4114657289716099
75,0.4876459707798584
76,0.4194977716026697
77,0.3695472514950782
78,0.38804266569366624
79,0.41064837300386786
80,0.36785880376066926
81,0.4263627584456302
82,0.42521372094154636
83,0.3693077057082087
84,0.3874066139097122
85,0.40053020909820203
86,0.4128003657644333
87,0.3657752828902337
88,0.4336475673945926
89,0.41250127803578823
90,0.42857316471578333
91,0.4367962442822199
92,0.39959903890858106
93,0.37776438879211666
94,0.38616506813433304
95,0.44396908680797237
96,0.3802596964085882
97,0.39219236032090804
98,0.4109807853708113
99,0.41204260521931063
100,0.4010493740884282
101,0.40003853757994007
102,0.43564893035945934
103,0.4653718367773272
104,0.40511136213127885
105,0.4031576208943536
106,0.42619466493788166
107,0.3750898860772486
108,0.4691514484527124
109,0.40512395606502494
110,0.3692804940476294
111,0.36407283170278376
112,0.42392039730049946
113,0.3969981035354457
114,0.3819324499355193
115,0.40246835180634627
116,0.45407565793671867
117,0.38175778930343557
118,0.39500333626297013
119,0.4127762748152281
120,0.3997251839426298
121,0.3924503793472904
122,0.4293862119263432
123,0.3773747311398409
124,0.45441214236031235
125,0.38514765174854976
126,0.3928680265126872
127,0.39953911360109856
128,0.4493949861813693
129,0.40586148799814387
130,0.37863272823489436
131,0.40268905536946586
132,0.3940219823552965
133,0.4264966659330955
134,0.45888900704293606
135,0.3691979032556968
136,0.42822404905812217
137,0.42038244791164936
138,0.37593522273896823
139,0.3660385452943617
140,0.363417681099479
141,0.39731598449804223
142,0.4101436035205091
143,0.4148792341485041
144,0.3874755875797701
145,0.3901129933443627
146,0.42888584295521925
147,0.4433102982788203
148,0.42052052402116497
149,0.3646544290590794
150,0.37491217425007084
151,0.36715011052825786
152,0.4262712466030507
153,0.419972974231825
154,0.4273940657094391
155,0.3730306208069755
156,0.44085902033041635
157,0.4965327039559807
158,0.42249639665735333
159,0.4599315881802064
160,0.4099419810887451
161,0.4238691735468118
162,0.5536935170431132
163,0.4009443796260677
164,0.4652411269492831
165,0.42538021495936096
166,0.4104147060048383
167,0.3690183088812766
168,0.44013286766560006
169,0.4067865944808653
170,0.45488843511455695
171,0.39202086120517315
172,0.3706682738352726
173,0.6552834575121493
174,0.3967445863044995
175,0.37598336755149275
176,0.40055752297694763
177,0.3926090714211089
178,0.4426179718431035
179,0.4948300569502627
180,0.39309880223856525
181,0.40274916315541964
182,0.4676759964270049
183,0.3943172598879526
184,0.3963662564082879
185,0.4114547970119374
186,0.4134819690547216
187,0.4490579727155386
188,0.3787880285479365
189,0.4264820991290201
190,0.38696188281522237
191,0.3927942653571426
192,0.41099710052403915
193,0.4020952699611134
194,0.3865654968059905
195,0.3943571585039568
196,0.3745707890541363
197,0.36528003524380975
198,0.45553062738408595
199,0.44899301314873646
200,0.42505383759586296
201,0.3803470446917426
202,0.41260067466928446
203,0.4065421244318479
204,0.4259247497395601
205,0.3842556990599182
206,0.3728892143224968
207,0.38940895796614966
208,0.4128114826342301
209,0.4528959745852425
210,0.38814287132093545
211,0.42701304365599024
212,0.41968617850424605
213,0.39491063019550265
214,0.44370708071539
215,0.4521633078208238
216,0.43049962351214716
